N,P,K,temperature,humidity,ph,rainfall,label
23.0,58.0,19.0,24.17093241,58.25204566,5.24363485,59.18953429,mothbeans
18.0,36.0,23.0,24.01825377,53.76623369,7.21407862,35.03404425,mothbeans
7.0,45.0,22.0,25.50634557,44.8302551,9.92621229,74.32635105,mothbeans
5.0,35.0,20.0,28.92952635,53.57014709,9.67924087,66.35634104,mothbeans
15.0,45.0,23.0,24.20422636,61.43378674,7.22419364,46.0203959,mothbeans
24.0,38.0,22.0,24.47876451,58.51663927,8.20270602,34.96933295,mothbeans
3.0,56.0,17.0,28.19912143,53.50567601,8.70929169,52.13580529,mothbeans
39.0,37.0,15.0,28.9973145,83.78911515,6.82174705,59.84499208,mungbean
14.0,57.0,15.0,29.8757015,83.14796296,6.62343828,40.12044158,mungbean
21.0,44.0,18.0,27.06909959,86.89934108,7.12851089,50.46746116,mungbean
31.0,53.0,16.0,28.7420098,85.81675947,6.45200645,48.54598575,mungbean
4.0,44.0,19.0,27.95639663,83.52706038,6.92199388,43.25726752,mungbean
36.0,38.0,15.0,28.36363858,87.59810657,6.32066201,57.99524359,mungbean
1.0,59.0,23.0,27.46852989,87.17649,7.18439883,43.78420984,mungbean
9.0,48.0,22.0,27.77076285,87.09979549,6.40292622,49.50812624,mungbean
35.0,41.0,18.0,28.70562673,81.59200689,6.7050085,59.87065439,mungbean
8.0,45.0,18.0,27.93034941,85.42058715,7.01103052,43.25095608,mungbean
36.0,55.0,20.0,27.01470397,84.34262707,6.6359687,55.296354,mungbean
6.0,37.0,17.0,28.08657178,80.35005927,6.76069423,38.14476781,mungbean
14.0,37.0,15.0,27.96235681,83.97586797,6.58135137,48.9366954,mungbean
14.0,48.0,21.0,29.24598976,84.80084105,6.99124236,53.43228915,mungbean
31.0,58.0,15.0,27.11026483,84.96771717,7.12157129,51.52617423,mungbean
19.0,35.0,24.0,27.11030369,83.64274107,6.88330803,49.11964582,mungbean
37.0,49.0,25.0,29.9145443,85.85384444,6.41545959,41.39081525,mungbean
4.0,59.0,25.0,27.68515114,81.94268594,6.22713414,54.62243308,mungbean
8.0,50.0,21.0,28.62911222,89.1148059,6.21892389,50.49913241,mungbean
28.0,46.0,16.0,29.008124,84.96089355,6.66418781,45.91011391,mungbean
13.0,57.0,25.0,28.30041493,86.20681554,6.86308576,50.47333854,mungbean
23.0,59.0,25.0,27.8262623,88.73100226,6.32076849,56.68833819,mungbean
40.0,51.0,17.0,28.66086349,86.12194568,6.86060278,50.01534317,mungbean
24.0,53.0,17.0,28.95451232,89.07866095,6.42127118,57.65901369,mungbean
34.0,59.0,23.0,28.56212158,83.24855855,6.93580426,56.48265193,mungbean
32.0,56.0,21.0,27.38538997,88.66663953,6.70277246,58.29933073,mungbean
19.0,55.0,20.0,27.43329405,87.80507732,7.18530147,54.73367631,mungbean
4.0,47.0,20.0,28.14720892,83.8001509,6.64796551,37.44800463,mungbean
22.0,37.0,20.0,27.62749466,86.49366929,6.60573307,39.26137642,mungbean
7.0,60.0,25.0,28.2753171,82.76020821,6.39763671,56.04995423,mungbean
33.0,60.0,15.0,28.95172351,81.67085323,6.51084093,56.51103293,mungbean
14.0,41.0,17.0,29.12939524,88.48312598,7.08598232,36.45012824,mungbean
11.0,46.0,24.0,27.65280218,89.80650642,6.45925202,56.52558045,mungbean
5.0,45.0,21.0,28.36291385,88.00989267,6.48712422,43.05130077,mungbean
34.0,60.0,25.0,29.78416743,85.16906976,6.79385576,40.77872823,mungbean
20.0,45.0,22.0,29.5888162,89.9939693,6.90458702,54.96121262,mungbean
32.0,57.0,22.0,28.6899851,87.50436797,6.76941589,44.56598352,mungbean
33.0,37.0,19.0,27.92678579,86.5543196,7.18318992,43.4826194,mungbean
29.0,36.0,25.0,28.28511547,88.4393979,7.13027866,48.56690235,mungbean
30.0,37.0,25.0,29.89129144,80.14487166,7.12003249,54.7960127,mungbean
2.0,38.0,18.0,27.53632932,89.92908171,6.6198915,45.48591922,mungbean
11.0,60.0,23.0,27.33684386,88.50229102,7.03301278,51.09802625,mungbean
28.0,45.0,23.0,29.65021184,80.29868321,6.48925914,56.76278363,mungbean
19.0,53.0,22.0,27.8640132,80.4513142,6.85288464,42.83053902,mungbean
21.0,38.0,21.0,29.75538903,86.45193297,6.63767749,37.54602719,mungbean
35.0,48.0,15.0,27.10818093,87.4512669,6.98175836,55.03723979,mungbean
8.0,54.0,20.0,28.3340432,80.77275974,7.03421428,38.7976407,mungbean
34.0,45.0,21.0,28.18837136,82.60629652,6.28738012,37.01110438,mungbean
17.0,58.0,20.0,28.06642822,85.91625451,6.42937879,39.23831035,mungbean
36.0,43.0,21.0,28.36319404,84.8593608,7.14043786,52.93031105,mungbean
20.0,40.0,15.0,29.57329479,88.07505524,7.19949537,45.04467075,mungbean
29.0,45.0,16.0,28.43683487,87.91332682,6.58338194,43.12063289,mungbean
9.0,57.0,24.0,29.89232778,89.71503316,7.16512111,42.99498978,mungbean
33.0,57.0,17.0,27.89636126,88.71782287,6.78415271,57.79863368,mungbean
4.0,40.0,21.0,28.79728147,80.45744422,6.72555106,44.30070517,mungbean
31.0,51.0,25.0,27.53592929,85.5701901,7.19677424,53.01899249,mungbean
28.0,35.0,22.0,29.53037621,86.73346018,7.15656309,59.87232071,mungbean
10.0,37.0,22.0,28.7275267,89.12760359,7.06974781,58.52974279,mungbean
20.0,45.0,17.0,28.17458662,83.69659318,6.77095532,37.2464655,mungbean
4.0,36.0,22.0,27.60887393,86.13316408,7.0127404,43.80041104,mungbean
0.0,49.0,18.0,29.68361658,87.93598094,6.99009545,41.82490236,mungbean
1.0,48.0,24.0,29.34594634,85.60472562,6.23283696,59.03629954,mungbean
25.0,48.0,21.0,28.438097,83.48991368,6.26768433,52.55469976,mungbean
23.0,39.0,22.0,29.25649321,81.97952224,6.86483915,42.02483277,mungbean
26.0,54.0,17.0,28.5474135,88.9570454,6.27258822,49.4897245,mungbean
31.0,48.0,17.0,28.88078945,86.94206817,6.59473942,53.79732545,mungbean
38.0,36.0,21.0,28.02952623,84.8845732,6.55637297,36.12042927,mungbean
25.0,59.0,19.0,29.06631494,83.6869203,6.6266298,43.95183726,mungbean
25.0,40.0,21.0,27.73329078,81.13903037,6.24890092,44.17580911,mungbean
17.0,52.0,17.0,27.88352946,86.45147631,6.36496718,44.64407105,mungbean
34.0,35.0,21.0,28.44524991,82.67639542,6.68438136,58.18713162,mungbean
27.0,56.0,20.0,29.2114218,87.11497805,6.41874299,51.53848218,mungbean
22.0,56.0,17.0,29.87888063,87.32761241,6.89077995,44.75215854,mungbean
35.0,52.0,19.0,27.10606808,89.89593328,6.69857408,37.45680611,mungbean
2.0,47.0,15.0,29.86860065,85.99127934,6.40145571,58.41394143,mungbean
6.0,48.0,24.0,28.6362812,84.61431076,6.79073634,48.48319335,mungbean
36.0,43.0,22.0,27.82684262,87.16679147,6.38988217,58.37249772,mungbean
2.0,39.0,15.0,28.07219563,82.9116472,6.47855714,49.61865305,mungbean
20.0,41.0,20.0,29.27308605,89.4875022,7.07304826,50.9246554,mungbean
9.0,35.0,20.0,27.41503453,80.98004661,6.91380932,40.53173216,mungbean
10.0,59.0,22.0,28.60901145,86.99495766,7.15568502,36.94616965,mungbean
31.0,40.0,22.0,29.40889385,86.16063492,6.36551363,53.35486977,mungbean
37.0,50.0,23.0,29.65296893,88.48587386,6.5304707,56.01913159,mungbean
10.0,59.0,15.0,29.83040388,89.30428305,6.32400451,58.86687093,mungbean
30.0,44.0,16.0,29.73013036,82.89166381,6.44233559,50.91511275,mungbean
24.0,42.0,23.0,28.22471276,82.35916228,6.42805441,44.01206619,mungbean
13.0,47.0,20.0,29.21780035,87.93724219,6.54450214,43.1386631,mungbean
34.0,47.0,20.0,27.31372793,85.44815232,6.5687954,53.15223123,mungbean
10.0,56.0,16.0,28.17432665,81.04554836,6.8281875,36.35720652,mungbean
31.0,37.0,21.0,27.23924995,86.404241,6.71341063,37.31236904,mungbean
22.0,54.0,20.0,28.56149805,83.63802195,6.68982516,41.013132,mungbean
24.0,44.0,17.0,29.8596912,80.03499648,6.66638051,50.66487502,mungbean
9.0,48.0,20.0,29.66461594,84.28187572,6.37756854,56.09542002,mungbean
21.0,51.0,15.0,29.36488409,89.1886954,6.67912748,48.30159325,mungbean
40.0,58.0,15.0,29.46416042,87.60890009,6.97840028,43.15411472,mungbean
21.0,39.0,20.0,28.14448546,82.1193047,7.06478214,46.75690086,mungbean
19.0,39.0,17.0,29.2808618,81.8009244,6.8901565,44.47427436,mungbean
27.0,40.0,24.0,27.84026517,89.99615558,7.0630221,52.84626009,mungbean
23.0,45.0,23.0,28.77653519,86.69133979,6.98313047,56.12443206,mungbean
6.0,47.0,18.0,29.16174608,80.28038146,6.71527666,40.16545979,mungbean
99.0,12.0,52.0,28.69708334,94.30759855,6.00292729,22.21807088,muskmelon
94.0,5.0,55.0,28.5854649,91.89216849,6.08568234,26.88372572,muskmelon
116.0,25.0,50.0,29.26092798,92.92367701,6.08888581,28.70627683,muskmelon
100.0,6.0,53.0,29.05248036,93.92217834,6.10590962,23.66620626,muskmelon
87.0,14.0,48.0,29.69238699,92.58862544,6.60603324,29.1102594,muskmelon
87.0,25.0,46.0,27.42711692,90.02696201,6.37969075,21.7508774,muskmelon
120.0,25.0,50.0,28.05457761,94.81637388,6.32721047,21.84869328,muskmelon
106.0,10.0,49.0,27.72653142,92.00687531,6.35062374,20.21126747,muskmelon
99.0,29.0,55.0,29.19378695,91.46241065,6.66095482,26.48240255,muskmelon
110.0,15.0,48.0,28.57819995,92.86597437,6.21256721,27.5987178,muskmelon
95.0,27.0,55.0,28.47212559,91.21322065,6.16041441,20.88620369,muskmelon
85.0,9.0,53.0,28.20619412,92.86798698,6.44766294,28.78654515,muskmelon
95.0,7.0,45.0,27.30008597,90.80015308,6.03166583,25.09484511,muskmelon
117.0,25.0,53.0,29.11858526,92.12543021,6.41392732,24.52020164,muskmelon
84.0,21.0,55.0,28.47090661,94.79453182,6.49425102,21.08484101,muskmelon
114.0,8.0,52.0,29.34081108,94.5513539,6.41908309,28.22908103,muskmelon
95.0,26.0,45.0,29.91690582,94.55695552,6.11753002,28.16057247,muskmelon
82.0,18.0,48.0,29.09588297,94.16748386,6.15905082,26.70581328,muskmelon
110.0,22.0,47.0,29.03157242,91.82172592,6.24367372,24.93861254,muskmelon
113.0,28.0,48.0,28.87726019,92.48839665,6.17052052,24.44267592,muskmelon
120.0,8.0,46.0,29.55657523,90.70937262,6.73283433,28.36535596,muskmelon
80.0,18.0,52.0,27.87317436,91.14849627,6.48479966,24.05207925,muskmelon
96.0,13.0,55.0,29.5275305,94.57459443,6.70033773,21.13545688,muskmelon
98.0,7.0,45.0,27.79161808,92.51054946,6.15772482,26.85422624,muskmelon
114.0,27.0,48.0,27.82054812,93.03555162,6.52840438,26.32405487,muskmelon
91.0,13.0,47.0,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon
101.0,17.0,47.0,29.49401389,94.72981338,6.18505323,26.30820876,muskmelon
109.0,12.0,48.0,29.45771748,92.12534736,6.70874384,20.76212031,muskmelon
85.0,21.0,47.0,29.87331077,90.60932469,6.18677032,24.69720481,muskmelon
95.0,23.0,45.0,27.82424457,90.56698742,6.26620873,21.19014526,muskmelon
82.0,26.0,47.0,28.50416396,93.46806467,6.56531265,24.20007242,muskmelon
102.0,24.0,54.0,27.72338349,90.93897939,6.69846862,22.81863447,muskmelon
109.0,26.0,45.0,28.27973674,90.38971208,6.22453545,21.58992507,muskmelon
101.0,25.0,52.0,29.09910406,94.22237826,6.75014557,22.52497327,muskmelon
102.0,11.0,45.0,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon
115.0,17.0,55.0,27.57826922,94.11878202,6.77653306,28.08253201,muskmelon
98.0,22.0,47.0,29.07265321,91.91533173,6.34140092,28.83568362,muskmelon
82.0,13.0,52.0,27.11535046,94.86907886,6.44281005,26.51924782,muskmelon
108.0,26.0,52.0,28.82629037,94.26765349,6.20179764,26.23838511,muskmelon
82.0,20.0,54.0,29.34033587,90.01506395,6.54115034,21.44532907,muskmelon
115.0,18.0,53.0,29.17052093,94.19790371,6.01248035,22.06994464,muskmelon
111.0,15.0,54.0,27.7058373,92.91185695,6.19409017,22.06207161,muskmelon
99.0,6.0,46.0,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
89.0,11.0,47.0,29.78714005,94.65343534,6.32782296,27.8659442,muskmelon
85.0,21.0,52.0,29.62800691,90.10051615,6.07514412,23.69586761,muskmelon
111.0,5.0,47.0,28.03306461,91.47355778,6.27445281,21.17924769,muskmelon
113.0,20.0,48.0,27.46583649,94.87679041,6.44058468,27.27899847,muskmelon
90.0,23.0,54.0,28.55852465,90.45773041,6.15902086,27.26588346,muskmelon
95.0,30.0,52.0,29.48069921,90.33698678,6.64047086,26.0365768,muskmelon
106.0,20.0,51.0,29.73019662,90.97015715,6.34257311,20.49035619,muskmelon
81.0,25.0,49.0,29.86895762,93.25103208,6.07645967,26.26243014,muskmelon
87.0,21.0,52.0,27.3506296,94.2911951,6.0676655,27.21244021,muskmelon
102.0,11.0,47.0,27.98780984,92.78226196,6.50490698,27.14509034,muskmelon
87.0,6.0,45.0,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon
111.0,5.0,50.0,27.59350075,91.79742953,6.39989146,24.84266123,muskmelon
81.0,30.0,48.0,28.52379742,92.09688432,6.04102747,29.86681385,muskmelon
89.0,9.0,47.0,29.47156259,90.77069618,6.66838277,28.75226067,muskmelon
108.0,22.0,47.0,28.53545677,91.72742702,6.16112358,25.1290048,muskmelon
102.0,25.0,50.0,28.20480805,92.91440379,6.09966237,20.36001144,muskmelon
110.0,25.0,54.0,28.91105641,90.78413842,6.42593094,23.44398467,muskmelon
95.0,16.0,46.0,27.0767265,90.14362622,6.74669542,24.4514648,muskmelon
107.0,22.0,54.0,27.99611732,90.84660317,6.63030142,21.61893763,muskmelon
118.0,12.0,47.0,27.96872279,92.17444796,6.01073964,28.94766949,muskmelon
98.0,26.0,49.0,27.29035669,90.53330091,6.13016047,23.49535234,muskmelon
89.0,25.0,50.0,27.04863538,91.34685096,6.37592338,25.08146686,muskmelon
83.0,7.0,45.0,29.08417927,90.73891887,6.70410413,25.33014238,muskmelon
98.0,26.0,52.0,27.33897716,90.69759008,6.1500909,28.69113835,muskmelon
104.0,25.0,51.0,28.96361426,93.88482153,6.46998328,23.56130173,muskmelon
110.0,14.0,51.0,27.02415146,91.66737633,6.08544469,21.26034986,muskmelon
113.0,6.0,52.0,27.76317235,90.35567642,6.74098365,25.21609113,muskmelon
120.0,16.0,51.0,27.99901833,91.64193051,6.5470419,23.28618248,muskmelon
117.0,19.0,55.0,28.80311922,91.78336933,6.12174539,25.16359891,muskmelon
117.0,24.0,53.0,29.17220859,92.21405224,6.2934863,21.30290472,muskmelon
117.0,25.0,54.0,28.68275966,92.50969311,6.15068636,29.11187663,muskmelon
100.0,17.0,48.0,29.72791119,94.29753295,6.36780063,26.52364146,muskmelon
84.0,18.0,46.0,27.08808014,93.42402083,6.78105037,25.32159689,muskmelon
84.0,29.0,49.0,29.94349168,93.90741192,6.25142028,20.39020503,muskmelon
90.0,15.0,52.0,27.04927452,91.3821731,6.44806158,23.65747461,muskmelon
119.0,5.0,55.0,29.68846716,94.30111601,6.16875798,26.83924845,muskmelon
106.0,16.0,54.0,28.96017885,91.69532178,6.58587251,24.7458198,muskmelon
88.0,17.0,52.0,29.90415889,90.75284363,6.64696242,25.37828397,muskmelon
86.0,18.0,45.0,28.96586565,90.71832938,6.5667591,22.25838137,muskmelon
120.0,23.0,55.0,27.84492803,91.60666594,6.73204908,26.47844429,muskmelon
93.0,20.0,50.0,29.93061247,93.22980899,6.44879269,24.34814338,muskmelon
83.0,15.0,49.0,28.92705913,91.39356832,6.43800815,23.20076686,muskmelon
106.0,21.0,52.0,28.89578588,94.78993038,6.28651536,23.0362503,muskmelon
100.0,14.0,49.0,29.48882958,91.07574233,6.36595666,26.01909355,muskmelon
114.0,30.0,51.0,29.24908541,90.06998135,6.06917185,25.93496537,muskmelon
115.0,12.0,52.0,27.51492243,94.96218673,6.68555313,21.01796432,muskmelon
80.0,18.0,51.0,28.05380704,91.81758779,6.70605322,20.76582087,muskmelon
118.0,18.0,52.0,28.04943594,90.83130708,6.56283281,20.76223014,muskmelon
107.0,12.0,46.0,29.57240298,93.61870344,6.55976339,27.56918621,muskmelon
93.0,22.0,48.0,29.12533739,91.52291141,6.77698797,21.90440445,muskmelon
107.0,11.0,54.0,28.59052369,91.33617236,6.09401634,29.44008034,muskmelon
104.0,25.0,55.0,29.81196601,90.36881284,6.1238025,22.68766503,muskmelon
83.0,11.0,53.0,29.54097171,92.91778307,6.16392125,21.9653077,muskmelon
95.0,21.0,47.0,27.93114233,93.56161439,6.43197088,20.66127836,muskmelon
95.0,13.0,46.0,29.84070774,93.76312893,6.12601993,23.28207838,muskmelon
111.0,5.0,52.0,29.8843055,94.0371147,6.13599637,21.0000988,muskmelon
115.0,9.0,52.0,29.06785065,90.97685539,6.01937246,29.1194739,muskmelon
21.0,17.0,15.0,23.98289638,91.5473145,7.45599107,118.4901697,orange
27.0,30.0,5.0,32.71748548,90.54608254,7.65697811,113.328978,orange
20.0,8.0,12.0,25.2990432,94.96419851,7.2604164,117.9733424,orange
4.0,13.0,6.0,15.63211033,94.25966183,7.56114322,101.4705704,orange
8.0,16.0,6.0,12.22816189,90.26457428,7.10665037,108.4161706,orange
26.0,11.0,11.0,13.70319166,90.95589386,7.60934826,106.2944879,orange
29.0,11.0,5.0,23.13338811,91.94670335,7.63978846,104.4224145,orange
13.0,16.0,8.0,34.74004942,93.12316972,6.94983855,100.1967854,orange
31.0,5.0,14.0,17.66545409,91.69865887,6.58341167,110.6857506,orange
30.0,7.0,15.0,33.23453301,91.06053924,7.82553192,115.7659902,orange
18.0,14.0,11.0,28.04799508,90.00621688,6.55081412,117.1311498,orange
26.0,27.0,10.0,28.06903173,92.91487288,6.0799985,114.1339416,orange
9.0,10.0,10.0,22.3551049,93.52211892,6.01039186,101.5164589,orange
14.0,19.0,14.0,17.68408797,94.35815354,6.69916494,108.0638166,orange
12.0,29.0,13.0,22.45616931,91.52781832,7.57125447,118.0069295,orange
26.0,15.0,6.0,17.22034507,94.78797376,6.91203341,108.0054343,orange
12.0,6.0,8.0,30.84835031,92.86773675,6.38861714,107.4142681,orange
21.0,29.0,12.0,22.30318989,92.15987039,6.43866899,117.3688104,orange
12.0,20.0,10.0,24.45132792,93.10527686,6.52835493,109.4711098,orange
0.0,12.0,7.0,20.18432263,90.65458473,6.96924968,116.8130969,orange
0.0,18.0,14.0,29.77149434,92.00719952,7.20799126,114.4161786,orange
40.0,21.0,8.0,34.90665289,92.87820148,7.41876177,102.1906333,orange
6.0,7.0,7.0,27.68167318,94.47316879,7.1991062,113.9995146,orange
6.0,8.0,11.0,24.35590861,92.39651663,6.60094879,119.6946577,orange
37.0,24.0,13.0,19.14381903,90.71037456,7.8546243,108.0230792,orange
7.0,20.0,12.0,16.53460397,94.76759975,6.47527534,110.0447896,orange
37.0,6.0,13.0,26.03097313,91.50819306,7.51175507,101.2847738,orange
0.0,25.0,14.0,19.33516809,91.97978938,6.36167148,116.450422,orange
20.0,20.0,10.0,11.86631922,93.68394562,6.97699777,106.060149,orange
7.0,17.0,10.0,10.16431299,91.22320999,6.46591327,106.362551,orange
14.0,22.0,9.0,17.24944623,91.13772765,6.54319181,112.5090516,orange
32.0,25.0,9.0,10.35609594,93.75652041,7.79603401,101.1456947,orange
34.0,10.0,14.0,34.05296914,92.05811721,6.72560086,116.8020848,orange
18.0,23.0,8.0,21.49118657,93.43949693,6.41354791,101.4819888,orange
7.0,16.0,9.0,18.87957654,92.04304496,7.8139166,114.6659511,orange
20.0,7.0,9.0,29.47741671,91.57802915,7.12913694,111.1727497,orange
40.0,17.0,15.0,21.35093384,90.9492967,7.871063,107.0862095,orange
36.0,11.0,13.0,17.34083741,93.04897191,7.1917274,112.7194284,orange
10.0,5.0,5.0,21.21306973,91.35349216,7.8178465,112.9834361,orange
1.0,17.0,6.0,10.78689755,91.38411917,6.8198271,117.5293447,orange
15.0,9.0,11.0,11.54785707,94.14861001,7.90795625,108.8289171,orange
9.0,8.0,15.0,22.85080146,94.35734702,7.99446537,110.2223123,orange
0.0,23.0,15.0,22.56664172,93.37488907,7.59872906,109.8585753,orange
24.0,30.0,11.0,32.39523995,94.51768464,6.60139576,113.25373,orange
13.0,8.0,12.0,25.16296632,92.54736032,7.10590482,114.3117197,orange
33.0,14.0,8.0,21.03200078,92.9641969,7.68442045,110.6823944,orange
33.0,15.0,7.0,15.83388699,91.68293851,7.6512253,109.7571416,orange
31.0,8.0,7.0,34.51465139,93.63812684,7.16324598,103.5684926,orange
34.0,11.0,10.0,31.75048899,94.59551226,7.36220835,115.1989301,orange
4.0,6.0,7.0,23.01014302,91.11764246,6.70888966,112.6738296,orange
39.0,28.0,10.0,31.34920143,91.48247612,7.18190767,109.1549823,orange
19.0,24.0,15.0,20.48954522,93.72485075,7.13713697,111.8391951,orange
22.0,30.0,12.0,15.78144173,92.51077745,6.35400674,119.035002,orange
11.0,14.0,5.0,11.50322938,94.8933184,6.94635472,115.5683776,orange
20.0,29.0,10.0,29.07412717,93.27189064,7.36549204,100.7896871,orange
36.0,29.0,13.0,20.68185224,90.91510525,7.82950724,109.7513927,orange
5.0,25.0,6.0,30.72119881,94.01331956,6.01130218,106.8118019,orange
6.0,13.0,9.0,34.51423957,90.56151463,7.78672533,118.3271968,orange
6.0,9.0,12.0,31.08368929,90.14362642,7.02874641,109.6894658,orange
28.0,7.0,9.0,34.5917846,92.13229786,6.73075754,115.5650287,orange
13.0,23.0,6.0,23.96147583,90.26408017,7.36533811,102.6958703,orange
18.0,12.0,8.0,12.59093977,91.81668769,6.20605307,119.3916718,orange
9.0,11.0,8.0,24.85903405,94.39000473,6.55923674,111.7803734,orange
8.0,7.0,10.0,28.2620488,91.98317355,6.92921601,105.2132259,orange
12.0,8.0,10.0,16.14820285,91.4448027,7.99584898,107.4287664,orange
29.0,25.0,14.0,30.49183837,90.4582865,7.00922987,113.3302105,orange
24.0,18.0,6.0,26.56608303,94.45239715,6.28531276,116.3796525,orange
13.0,5.0,8.0,23.85340379,90.10522549,7.4747105,103.923226,orange
31.0,26.0,9.0,11.69894639,93.25638873,7.56616572,103.2005992,orange
19.0,7.0,9.0,27.255435,91.71369387,6.96988348,101.139435,orange
24.0,27.0,9.0,18.86883219,93.24688124,6.15713509,119.3936976,orange
34.0,29.0,8.0,31.87859192,91.15248149,6.45064031,105.3437825,orange
16.0,7.0,8.0,22.79196751,90.60901895,6.42045731,116.5084074,orange
5.0,18.0,14.0,33.1056981,93.48447453,7.43411881,119.1709113,orange
40.0,22.0,6.0,24.53610067,91.90997228,6.48822114,115.9787989,orange
1.0,30.0,10.0,11.89925671,91.34663797,7.29140564,103.5771468,orange
25.0,21.0,11.0,32.23797837,90.15406807,6.46004478,104.7052254,orange
15.0,14.0,8.0,10.01081312,90.22399223,6.22094286,119.3941064,orange
31.0,25.0,12.0,18.05142392,90.03969587,7.0164823,111.7793889,orange
1.0,15.0,9.0,29.98364695,94.55239717,7.53350946,115.3560318,orange
37.0,23.0,12.0,31.52675982,90.50621806,6.39525836,113.1169398,orange
32.0,18.0,13.0,13.8377282,91.74780462,6.04416724,107.9873218,orange
16.0,8.0,9.0,24.60297538,91.28408653,7.60118984,111.2948115,orange
17.0,16.0,14.0,16.39624284,92.18151927,6.62553865,102.944161,orange
20.0,23.0,11.0,31.8520694,90.12220323,6.40771556,109.9455062,orange
27.0,13.0,6.0,13.36050601,91.35608208,7.33515838,111.2266885,orange
19.0,7.0,10.0,14.78003032,91.22062116,6.1184303,100.1961762,orange
33.0,12.0,8.0,25.26052689,90.31153735,6.82228211,117.3695296,orange
39.0,21.0,9.0,13.20844373,94.02769434,6.35402255,106.2696156,orange
22.0,17.0,5.0,24.12188673,90.72351622,6.94556289,102.835632,orange
5.0,8.0,5.0,11.03367937,92.22706805,6.56259497,112.7715925,orange
16.0,29.0,13.0,32.31944397,93.67804556,6.19690794,117.6236473,orange
4.0,23.0,5.0,22.67594476,93.36348717,7.47793522,110.3332655,orange
18.0,5.0,11.0,20.87947369,90.93756231,6.25158688,102.4550786,orange
13.0,22.0,5.0,19.667056,90.50096668,7.76404011,100.1737964,orange
39.0,9.0,15.0,25.35467646,91.81183218,7.99204198,116.7555937,orange
5.0,23.0,15.0,25.66901098,92.04670813,7.40893939,112.5424199,orange
39.0,24.0,14.0,30.55472573,90.90343769,7.18925965,106.0711985,orange
37.0,18.0,12.0,10.2708877,90.19147747,7.40112181,106.6955204,orange
33.0,12.0,15.0,30.25578031,92.03272799,6.05231846,116.7173125,orange
65.0,63.0,50.0,31.88342554,91.3256535,6.52445934,79.27201575,papaya
38.0,61.0,52.0,31.22790131,94.94021378,6.62072988,46.44279118,papaya
38.0,51.0,52.0,32.66160599,90.78931681,6.92780391,78.85085502,papaya
70.0,68.0,55.0,42.84609252,94.63548176,6.69120229,78.8099639,papaya
45.0,58.0,49.0,30.10773379,90.34546355,6.82781255,75.24521981,papaya
56.0,59.0,55.0,37.03551903,91.79430166,6.55189264,188.5181422,papaya
63.0,50.0,52.0,28.64555584,93.22642604,6.75174761,115.8163936,papaya
50.0,59.0,47.0,40.76998685,92.09278584,6.74797573,209.8678411,papaya
44.0,47.0,45.0,38.73218907,94.73613484,6.5794413,218.142147,papaya
44.0,60.0,55.0,34.2804607,90.55561637,6.82537118,98.54047745,papaya
50.0,47.0,48.0,24.63676897,90.61964344,6.71277233,218.2299187,papaya
70.0,68.0,45.0,33.83508569,92.85470152,6.99162616,203.4044028,papaya
33.0,47.0,46.0,29.20300896,93.96834049,6.83944383,209.4083305,papaya
61.0,68.0,50.0,35.21462816,91.49725058,6.79324542,243.0745066,papaya
48.0,57.0,54.0,29.02328049,90.20396783,6.61770318,126.8069869,papaya
57.0,57.0,51.0,39.01793345,91.48815629,6.99223441,105.8841531,papaya
31.0,62.0,52.0,33.7960155,93.00754254,6.99104104,182.026807,papaya
42.0,60.0,47.0,33.46873719,92.12746225,6.83480835,136.8277041,papaya
31.0,68.0,45.0,42.92325255,90.07600528,6.93831336,196.2408242,papaya
50.0,60.0,47.0,32.57720726,92.74889453,6.92791761,93.7942847,papaya
40.0,64.0,47.0,32.50037548,93.47888842,6.89350945,71.73759526,papaya
68.0,69.0,52.0,25.65492304,92.74501561,6.81338339,52.95477913,papaya
38.0,68.0,54.0,29.33710543,90.81781439,6.73917004,202.0572747,papaya
44.0,56.0,49.0,39.23342464,91.25589286,6.51977958,64.4478499,papaya
69.0,64.0,47.0,40.21199348,94.50766912,6.99347325,186.6762324,papaya
59.0,47.0,53.0,32.86316618,91.4618874,6.85066323,47.271547,papaya
43.0,64.0,47.0,38.58954491,91.58076549,6.82566478,102.2708231,papaya
68.0,70.0,54.0,31.29986342,92.76039164,6.98622865,54.77830202,papaya
36.0,59.0,46.0,34.28879307,93.61082872,6.72113054,127.2509777,papaya
42.0,53.0,48.0,23.11407669,94.31994776,6.75847957,231.5153161,papaya
65.0,62.0,51.0,31.53243779,90.87394933,6.51162484,207.0735119,papaya
56.0,65.0,45.0,38.2016825,93.97379963,6.75129894,218.0908814,papaya
34.0,65.0,48.0,41.41968393,90.03863107,6.66502451,199.3096432,papaya
48.0,62.0,47.0,25.34756111,93.02871078,6.80309496,174.4012337,papaya
61.0,51.0,51.0,39.30050027,94.16193416,6.57467759,120.9512466,papaya
61.0,64.0,52.0,43.30204933,92.83405443,6.64109871,110.562229,papaya
58.0,67.0,45.0,38.72382798,91.72514851,6.70242455,62.62377075,papaya
